sfnf,0.83,stackoverflow_formatted/2856812_0.java,9,14,hadoop-1/hadoop-1.0.0/src/hdfs/org/apache/hadoop/hdfs/server/datanode/FSDataset.java,1420,1425, stackoverflow_formatted/2856812_0.java,9,13,hadoop-1/hadoop-1.0.0/src/hdfs/org/apache/hadoop/hdfs/server/datanode/FSDataset.java,1420,1424,,F,accidental similarity by normalisation,,
sfnf,0.83,stackoverflow_formatted/25457535_0.java,15,20,hadoop-1/hadoop-1.0.0/src/hdfs/org/apache/hadoop/hdfs/server/datanode/FSDataset.java,1420,1425, stackoverflow_formatted/25457535_0.java,15,19,hadoop-1/hadoop-1.0.0/src/hdfs/org/apache/hadoop/hdfs/server/datanode/FSDataset.java,1420,1424,,F,accidental similarity by normalisation,,
sfnf,0.71,stackoverflow_formatted/20772219_1.java,7,13,hadoop-1/hadoop-1.0.0/src/hdfs/org/apache/hadoop/hdfs/server/datanode/FSDatasetAsyncDiskService.java,76,82, stackoverflow_formatted/20772219_1.java,8,12,hadoop-1/hadoop-1.0.0/src/hdfs/org/apache/hadoop/hdfs/server/datanode/FSDatasetAsyncDiskService.java,77,81,,F,accidental similarity by normalisation,,
sfnf,0.71,stackoverflow_formatted/14636363_1.java,57,63,hadoop-1/hadoop-1.0.0/src/hdfs/org/apache/hadoop/hdfs/server/datanode/FSDatasetAsyncDiskService.java,76,82, stackoverflow_formatted/14636363_1.java,58,62,hadoop-1/hadoop-1.0.0/src/hdfs/org/apache/hadoop/hdfs/server/datanode/FSDatasetAsyncDiskService.java,77,81,,F,accidental similarity by normalisation,,
sfnf,1,stackoverflow_formatted/5498898_0.java,153,157,hadoop-1/hadoop-1.0.0/src/hdfs/org/apache/hadoop/hdfs/server/namenode/FSEditLog.java,258,262, stackoverflow_formatted/5498898_0.java,153,157,hadoop-1/hadoop-1.0.0/src/hdfs/org/apache/hadoop/hdfs/server/namenode/FSEditLog.java,258,262,,F,accidental similarity by normalisation,,
sfnf,0.7,stackoverflow_formatted/24281974_0.java,11,18,hadoop-1/hadoop-1.0.0/src/mapred/org/apache/hadoop/mapred/FileInputFormat.java,48,55, stackoverflow_formatted/24281974_0.java,9,17,hadoop-1/hadoop-1.0.0/src/mapred/org/apache/hadoop/mapred/FileInputFormat.java,46,54,,F,accidental similarity by normalisation,,
sfnf,0.71,stackoverflow_formatted/20194112_0.java,4,9,hadoop-1/hadoop-1.0.0/src/mapred/org/apache/hadoop/mapred/FileSplit.java,18,23, stackoverflow_formatted/20194112_0.java,5,10,hadoop-1/hadoop-1.0.0/src/mapred/org/apache/hadoop/mapred/FileSplit.java,19,24,,F,accidental similarity by normalisation,,
sfnf,0.71,stackoverflow_formatted/13435726_0.java,6,11,hadoop-1/hadoop-1.0.0/src/mapred/org/apache/hadoop/mapred/FileSplit.java,18,23, stackoverflow_formatted/13435726_0.java,7,12,hadoop-1/hadoop-1.0.0/src/mapred/org/apache/hadoop/mapred/FileSplit.java,19,24,,F,accidental similarity by normalisation,,
sfnf,0.88,stackoverflow_formatted/24472730_0.java,22,29,hadoop-1/hadoop-1.0.0/src/mapred/org/apache/hadoop/mapred/JobHistory.java,141,148, stackoverflow_formatted/24472730_0.java,22,28,hadoop-1/hadoop-1.0.0/src/mapred/org/apache/hadoop/mapred/JobHistory.java,141,147,,F,accidental similarity by normalisation,,
sfnf,0.71,stackoverflow_formatted/20772219_1.java,7,13,hadoop-1/hadoop-1.0.0/src/mapred/org/apache/hadoop/mapred/JobTracker.java,364,370, stackoverflow_formatted/20772219_1.java,8,12,hadoop-1/hadoop-1.0.0/src/mapred/org/apache/hadoop/mapred/JobTracker.java,365,369,,F,accidental similarity by normalisation,,
sfnf,0.71,stackoverflow_formatted/14636363_1.java,57,63,hadoop-1/hadoop-1.0.0/src/mapred/org/apache/hadoop/mapred/JobTracker.java,364,370, stackoverflow_formatted/14636363_1.java,58,62,hadoop-1/hadoop-1.0.0/src/mapred/org/apache/hadoop/mapred/JobTracker.java,365,369,,F,accidental similarity by normalisation,,
sfnf,1,stackoverflow_formatted/5498898_0.java,153,157,hadoop-1/hadoop-1.0.0/src/mapred/org/apache/hadoop/mapred/lib/db/DBInputFormat.java,66,70, stackoverflow_formatted/5498898_0.java,153,157,hadoop-1/hadoop-1.0.0/src/mapred/org/apache/hadoop/mapred/lib/db/DBInputFormat.java,66,70,,F,accidental similarity by normalisation,,
sfnf,0.71,stackoverflow_formatted/20194112_0.java,4,9,hadoop-1/hadoop-1.0.0/src/mapred/org/apache/hadoop/mapred/lib/MultithreadedMapRunner.java,112,117, stackoverflow_formatted/20194112_0.java,5,10,hadoop-1/hadoop-1.0.0/src/mapred/org/apache/hadoop/mapred/lib/MultithreadedMapRunner.java,113,118,,F,accidental similarity by normalisation,,
sfnf,0.71,stackoverflow_formatted/13435726_0.java,6,11,hadoop-1/hadoop-1.0.0/src/mapred/org/apache/hadoop/mapred/lib/MultithreadedMapRunner.java,112,117, stackoverflow_formatted/13435726_0.java,7,12,hadoop-1/hadoop-1.0.0/src/mapred/org/apache/hadoop/mapred/lib/MultithreadedMapRunner.java,113,118,,F,accidental similarity by normalisation,,
sfnf,0.71,stackoverflow_formatted/13435726_0.java,6,11,hadoop-1/hadoop-1.0.0/src/mapred/org/apache/hadoop/mapred/Queue.java,29,34, stackoverflow_formatted/13435726_0.java,7,12,hadoop-1/hadoop-1.0.0/src/mapred/org/apache/hadoop/mapred/Queue.java,30,35,,F,accidental similarity by normalisation,,
sfnf,0.71,stackoverflow_formatted/20194112_0.java,4,9,hadoop-1/hadoop-1.0.0/src/mapred/org/apache/hadoop/mapred/Queue.java,29,34, stackoverflow_formatted/20194112_0.java,5,10,hadoop-1/hadoop-1.0.0/src/mapred/org/apache/hadoop/mapred/Queue.java,30,35,,F,accidental similarity by normalisation,,
sfnf,0.83,stackoverflow_formatted/15248123_2.java,5,9,hadoop-1/hadoop-1.0.0/src/mapred/org/apache/hadoop/mapred/ReduceTask.java,656,660, stackoverflow_formatted/15248123_2.java,5,10,hadoop-1/hadoop-1.0.0/src/mapred/org/apache/hadoop/mapred/ReduceTask.java,656,661,,F,accidental similarity by normalisation,,
sfnf,0.83,stackoverflow_formatted/24563977_0.java,3,7,hadoop-1/hadoop-1.0.0/src/mapred/org/apache/hadoop/mapred/ReduceTask.java,656,660, stackoverflow_formatted/24563977_0.java,3,8,hadoop-1/hadoop-1.0.0/src/mapred/org/apache/hadoop/mapred/ReduceTask.java,656,661,,F,accidental similarity by normalisation,,
sfnf,0.83,stackoverflow_formatted/23964692_1.java,6,10,hadoop-1/hadoop-1.0.0/src/mapred/org/apache/hadoop/mapred/ReduceTask.java,656,660, stackoverflow_formatted/23964692_1.java,6,11,hadoop-1/hadoop-1.0.0/src/mapred/org/apache/hadoop/mapred/ReduceTask.java,656,661,,F,accidental similarity by normalisation,,
sfnf,0.83,stackoverflow_formatted/24717175_0.java,111,115,hadoop-1/hadoop-1.0.0/src/mapred/org/apache/hadoop/mapred/ReduceTask.java,656,660, stackoverflow_formatted/24717175_0.java,111,116,hadoop-1/hadoop-1.0.0/src/mapred/org/apache/hadoop/mapred/ReduceTask.java,656,661,,F,accidental similarity by normalisation,,
sfnf,0.83,stackoverflow_formatted/5441529_0.java,5,9,hadoop-1/hadoop-1.0.0/src/mapred/org/apache/hadoop/mapred/ReduceTask.java,656,660, stackoverflow_formatted/5441529_0.java,5,10,hadoop-1/hadoop-1.0.0/src/mapred/org/apache/hadoop/mapred/ReduceTask.java,656,661,,F,accidental similarity by normalisation,,
sfnf,0.83,stackoverflow_formatted/23983499_0.java,7,11,hadoop-1/hadoop-1.0.0/src/mapred/org/apache/hadoop/mapred/ReduceTask.java,656,660, stackoverflow_formatted/23983499_0.java,7,12,hadoop-1/hadoop-1.0.0/src/mapred/org/apache/hadoop/mapred/ReduceTask.java,656,661,,F,accidental similarity by normalisation,,
sfnf,0.83,stackoverflow_formatted/1285180_0.java,5,9,hadoop-1/hadoop-1.0.0/src/mapred/org/apache/hadoop/mapred/ReduceTask.java,656,660, stackoverflow_formatted/1285180_0.java,5,10,hadoop-1/hadoop-1.0.0/src/mapred/org/apache/hadoop/mapred/ReduceTask.java,656,661,,F,accidental similarity by normalisation,,
sfnf,0.83,stackoverflow_formatted/1585519_2.java,33,37,hadoop-1/hadoop-1.0.0/src/mapred/org/apache/hadoop/mapred/ReduceTask.java,656,660, stackoverflow_formatted/1585519_2.java,33,38,hadoop-1/hadoop-1.0.0/src/mapred/org/apache/hadoop/mapred/ReduceTask.java,656,661,,F,accidental similarity by normalisation,,
sfnf,0.71,stackoverflow_formatted/13435726_0.java,6,11,hadoop-1/hadoop-1.0.0/src/mapred/org/apache/hadoop/mapred/TaskMemoryManagerThread.java,60,65, stackoverflow_formatted/13435726_0.java,7,12,hadoop-1/hadoop-1.0.0/src/mapred/org/apache/hadoop/mapred/TaskMemoryManagerThread.java,61,66,,F,accidental similarity by normalisation,,
sfnf,0.71,stackoverflow_formatted/20194112_0.java,4,9,hadoop-1/hadoop-1.0.0/src/mapred/org/apache/hadoop/mapred/TaskMemoryManagerThread.java,60,65, stackoverflow_formatted/20194112_0.java,5,10,hadoop-1/hadoop-1.0.0/src/mapred/org/apache/hadoop/mapred/TaskMemoryManagerThread.java,61,66,,F,accidental similarity by normalisation,,
sfnf,0.75,stackoverflow_formatted/5498898_0.java,90,101,hadoop-1/hadoop-1.0.0/src/mapred/org/apache/hadoop/mapred/TaskStatus.java,40,51, stackoverflow_formatted/5498898_0.java,92,100,hadoop-1/hadoop-1.0.0/src/mapred/org/apache/hadoop/mapred/TaskStatus.java,41,49,,F,accidental similarity by normalisation,,
sfnf,0.75,stackoverflow_formatted/5498898_0.java,90,101,hadoop-1/hadoop-1.0.0/src/mapred/org/apache/hadoop/mapred/TaskStatus.java,40,51, stackoverflow_formatted/5498898_0.java,91,99,hadoop-1/hadoop-1.0.0/src/mapred/org/apache/hadoop/mapred/TaskStatus.java,41,49,,F,accidental similarity by normalisation,,
sfnf,0.75,stackoverflow_formatted/5498898_0.java,90,101,hadoop-1/hadoop-1.0.0/src/mapred/org/apache/hadoop/mapred/TaskStatus.java,40,51, stackoverflow_formatted/5498898_0.java,92,100,hadoop-1/hadoop-1.0.0/src/mapred/org/apache/hadoop/mapred/TaskStatus.java,42,50,,F,accidental similarity by normalisation,,
sfnf,0.85,stackoverflow_formatted/5498898_0.java,90,101,hadoop-1/hadoop-1.0.0/src/mapred/org/apache/hadoop/mapred/TaskStatus.java,40,51, stackoverflow_formatted/5498898_0.java,91,102,hadoop-1/hadoop-1.0.0/src/mapred/org/apache/hadoop/mapred/TaskStatus.java,41,52,,F,accidental similarity by normalisation,,
sfnf,0.75,stackoverflow_formatted/5498898_0.java,90,101,hadoop-1/hadoop-1.0.0/src/mapred/org/apache/hadoop/mapred/TaskStatus.java,40,51, stackoverflow_formatted/5498898_0.java,91,99,hadoop-1/hadoop-1.0.0/src/mapred/org/apache/hadoop/mapred/TaskStatus.java,42,50,,F,accidental similarity by normalisation,,
sfnf,0.83,stackoverflow_formatted/11373643_0.java,20,26,hadoop-1/hadoop-1.0.0/src/mapred/org/apache/hadoop/mapred/TaskTracker.java,2175,2179, stackoverflow_formatted/11373643_0.java,20,25,hadoop-1/hadoop-1.0.0/src/mapred/org/apache/hadoop/mapred/TaskTracker.java,2174,2179,,F,accidental similarity by normalisation,,
sfnf,0.83,stackoverflow_formatted/11373643_0.java,21,25,hadoop-1/hadoop-1.0.0/src/mapred/org/apache/hadoop/mapred/TaskTracker.java,2175,2179, stackoverflow_formatted/11373643_0.java,20,25,hadoop-1/hadoop-1.0.0/src/mapred/org/apache/hadoop/mapred/TaskTracker.java,2174,2179,,F,accidental similarity by normalisation,,
sfnf,0.7,stackoverflow_formatted/24281974_0.java,11,18,hadoop-1/hadoop-1.0.0/src/mapred/org/apache/hadoop/mapreduce/lib/input/FileInputFormat.java,39,46, stackoverflow_formatted/24281974_0.java,9,17,hadoop-1/hadoop-1.0.0/src/mapred/org/apache/hadoop/mapreduce/lib/input/FileInputFormat.java,37,45,,F,accidental similarity by normalisation,,
sfnf,0.71,stackoverflow_formatted/13435726_0.java,6,11,hadoop-1/hadoop-1.0.0/src/mapred/org/apache/hadoop/mapreduce/lib/input/FileSplit.java,17,22, stackoverflow_formatted/13435726_0.java,7,12,hadoop-1/hadoop-1.0.0/src/mapred/org/apache/hadoop/mapreduce/lib/input/FileSplit.java,18,23,,F,accidental similarity by normalisation,,
sfnf,0.71,stackoverflow_formatted/20194112_0.java,4,9,hadoop-1/hadoop-1.0.0/src/mapred/org/apache/hadoop/mapreduce/lib/input/FileSplit.java,17,22, stackoverflow_formatted/20194112_0.java,5,10,hadoop-1/hadoop-1.0.0/src/mapred/org/apache/hadoop/mapreduce/lib/input/FileSplit.java,18,23,,F,accidental similarity by normalisation,,
sfnf,1,stackoverflow_formatted/23750002_0.java,54,61,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/fs/TestHarFileSystem.java,52,59, stackoverflow_formatted/23750002_0.java,54,61,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/fs/TestHarFileSystem.java,52,59,,F,accidental similarity by normalisation,,
sfnf,0.71,stackoverflow_formatted/14636363_1.java,57,63,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/hdfs/AppendTestUtil.java,103,109, stackoverflow_formatted/14636363_1.java,58,62,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/hdfs/AppendTestUtil.java,104,108,,F,accidental similarity by normalisation,,
sfnf,0.71,stackoverflow_formatted/20772219_1.java,7,13,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/hdfs/AppendTestUtil.java,103,109, stackoverflow_formatted/20772219_1.java,8,12,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/hdfs/AppendTestUtil.java,104,108,,F,accidental similarity by normalisation,,
sfnf,0.71,stackoverflow_formatted/22649980_1.java,7,13,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/hdfs/server/namenode/TestCheckPointForSecurityTokens.java,99,105, stackoverflow_formatted/22649980_1.java,8,12,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/hdfs/server/namenode/TestCheckPointForSecurityTokens.java,100,104,,F,accidental similarity by normalisation,,
sfnf,0.71,stackoverflow_formatted/23417665_0.java,39,45,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/hdfs/server/namenode/TestFsck.java,238,242, stackoverflow_formatted/23417665_0.java,39,43,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/hdfs/server/namenode/TestFsck.java,238,243,,F,accidental similarity by normalisation,,
sfnf,0.71,stackoverflow_formatted/23417665_0.java,39,45,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/hdfs/server/namenode/TestFsck.java,83,87, stackoverflow_formatted/23417665_0.java,39,43,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/hdfs/server/namenode/TestFsck.java,83,88,,F,accidental similarity by normalisation,,
sfnf,0.71,stackoverflow_formatted/23417665_0.java,39,45,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/hdfs/server/namenode/TestFsck.java,292,296, stackoverflow_formatted/23417665_0.java,39,43,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/hdfs/server/namenode/TestFsck.java,292,297,,F,accidental similarity by normalisation,,
sfnf,1,stackoverflow_formatted/5498898_0.java,153,157,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/hdfs/TestFileAppend4.java,685,689, stackoverflow_formatted/5498898_0.java,153,157,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/hdfs/TestFileAppend4.java,685,689,,F,accidental similarity by normalisation,,
sfnf,0.71,stackoverflow_formatted/14636363_1.java,57,63,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/io/file/tfile/TestTFileByteArrays.java,38,44, stackoverflow_formatted/14636363_1.java,58,62,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/io/file/tfile/TestTFileByteArrays.java,39,43,,F,accidental similarity by normalisation,,
sfnf,0.71,stackoverflow_formatted/20772219_1.java,7,13,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/io/file/tfile/TestTFileByteArrays.java,38,44, stackoverflow_formatted/20772219_1.java,8,12,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/io/file/tfile/TestTFileByteArrays.java,39,43,,F,accidental similarity by normalisation,,
sfnf,0.83,stackoverflow_formatted/1585519_2.java,33,37,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/ipc/TestIPC.java,51,55, stackoverflow_formatted/1585519_2.java,33,38,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/ipc/TestIPC.java,51,56,,F,accidental similarity by normalisation,,
sfnf,0.83,stackoverflow_formatted/5441529_0.java,5,9,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/ipc/TestIPC.java,51,55, stackoverflow_formatted/5441529_0.java,5,10,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/ipc/TestIPC.java,51,56,,F,accidental similarity by normalisation,,
sfnf,0.83,stackoverflow_formatted/15248123_2.java,5,9,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/ipc/TestIPC.java,51,55, stackoverflow_formatted/15248123_2.java,5,10,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/ipc/TestIPC.java,51,56,,F,accidental similarity by normalisation,,
sfnf,0.83,stackoverflow_formatted/23983499_0.java,7,11,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/ipc/TestIPC.java,51,55, stackoverflow_formatted/23983499_0.java,7,12,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/ipc/TestIPC.java,51,56,,F,accidental similarity by normalisation,,
sfnf,0.83,stackoverflow_formatted/24717175_0.java,111,115,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/ipc/TestIPC.java,51,55, stackoverflow_formatted/24717175_0.java,111,116,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/ipc/TestIPC.java,51,56,,F,accidental similarity by normalisation,,
sfnf,0.83,stackoverflow_formatted/24563977_0.java,3,7,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/ipc/TestIPC.java,51,55, stackoverflow_formatted/24563977_0.java,3,8,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/ipc/TestIPC.java,51,56,,F,accidental similarity by normalisation,,
sfnf,0.83,stackoverflow_formatted/23964692_1.java,6,10,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/ipc/TestIPC.java,51,55, stackoverflow_formatted/23964692_1.java,6,11,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/ipc/TestIPC.java,51,56,,F,accidental similarity by normalisation,,
sfnf,0.83,stackoverflow_formatted/1285180_0.java,5,9,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/ipc/TestIPC.java,51,55, stackoverflow_formatted/1285180_0.java,5,10,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/ipc/TestIPC.java,51,56,,F,accidental similarity by normalisation,,
sfnf,0.83,stackoverflow_formatted/11373643_0.java,21,25,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/ipc/TestSocketFactory.java,56,60, stackoverflow_formatted/11373643_0.java,20,25,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/ipc/TestSocketFactory.java,55,60,,F,accidental similarity by normalisation,,
sfnf,0.71,stackoverflow_formatted/23417665_0.java,39,45,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/ipc/TestSocketFactory.java,84,90, stackoverflow_formatted/23417665_0.java,39,43,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/ipc/TestSocketFactory.java,84,88,,F,accidental similarity by normalisation,,
sfnf,0.83,stackoverflow_formatted/11373643_0.java,20,26,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/ipc/TestSocketFactory.java,56,60, stackoverflow_formatted/11373643_0.java,20,25,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/ipc/TestSocketFactory.java,55,60,,F,accidental similarity by normalisation,,
sfnf,0.83,stackoverflow_formatted/24717175_0.java,111,115,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/mapred/ControlledMapReduceJob.java,362,366, stackoverflow_formatted/24717175_0.java,111,116,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/mapred/ControlledMapReduceJob.java,362,367,,F,accidental similarity by normalisation,,
sfnf,0.83,stackoverflow_formatted/5441529_0.java,5,9,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/mapred/ControlledMapReduceJob.java,362,366, stackoverflow_formatted/5441529_0.java,5,10,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/mapred/ControlledMapReduceJob.java,362,367,,F,accidental similarity by normalisation,,
sfnf,0.83,stackoverflow_formatted/24563977_0.java,3,7,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/mapred/ControlledMapReduceJob.java,362,366, stackoverflow_formatted/24563977_0.java,3,8,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/mapred/ControlledMapReduceJob.java,362,367,,F,accidental similarity by normalisation,,
sfnf,0.83,stackoverflow_formatted/23983499_0.java,7,11,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/mapred/ControlledMapReduceJob.java,362,366, stackoverflow_formatted/23983499_0.java,7,12,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/mapred/ControlledMapReduceJob.java,362,367,,F,accidental similarity by normalisation,,
sfnf,0.83,stackoverflow_formatted/1285180_0.java,5,9,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/mapred/ControlledMapReduceJob.java,362,366, stackoverflow_formatted/1285180_0.java,5,10,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/mapred/ControlledMapReduceJob.java,362,367,,F,accidental similarity by normalisation,,
sfnf,0.83,stackoverflow_formatted/15248123_2.java,5,9,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/mapred/ControlledMapReduceJob.java,362,366, stackoverflow_formatted/15248123_2.java,5,10,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/mapred/ControlledMapReduceJob.java,362,367,,F,accidental similarity by normalisation,,
sfnf,0.83,stackoverflow_formatted/23964692_1.java,6,10,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/mapred/ControlledMapReduceJob.java,362,366, stackoverflow_formatted/23964692_1.java,6,11,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/mapred/ControlledMapReduceJob.java,362,367,,F,accidental similarity by normalisation,,
sfnf,0.83,stackoverflow_formatted/1585519_2.java,33,37,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/mapred/ControlledMapReduceJob.java,362,366, stackoverflow_formatted/1585519_2.java,33,38,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/mapred/ControlledMapReduceJob.java,362,367,,F,accidental similarity by normalisation,,
sfnf,0.7,stackoverflow_formatted/23361290_0.java,75,82,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/security/authentication/client/AuthenticatorTestCase.java,75,84, stackoverflow_formatted/23361290_0.java,76,81,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/security/authentication/client/AuthenticatorTestCase.java,76,82,,F,accidental similarity by normalisation,,
sfnf,0.83,stackoverflow_formatted/11373643_0.java,21,25,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/security/TestPermission.java,88,92, stackoverflow_formatted/11373643_0.java,20,25,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/security/TestPermission.java,87,92,,F,accidental similarity by normalisation,,
sfnf,0.83,stackoverflow_formatted/11373643_0.java,20,26,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/security/TestPermission.java,88,92, stackoverflow_formatted/11373643_0.java,20,25,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/security/TestPermission.java,87,92,,F,accidental similarity by normalisation,,
sfnf,1,stackoverflow_formatted/23750002_0.java,54,61,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/tools/TestHadoopArchives.java,51,58, stackoverflow_formatted/23750002_0.java,54,61,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/tools/TestHadoopArchives.java,51,58,,F,accidental similarity by normalisation,,
sfnf,0.83,stackoverflow_formatted/24563977_0.java,3,7,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/util/TestIndexedSort.java,203,207, stackoverflow_formatted/24563977_0.java,3,8,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/util/TestIndexedSort.java,203,208,,F,accidental similarity by normalisation,,
sfnf,0.83,stackoverflow_formatted/24717175_0.java,111,115,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/util/TestIndexedSort.java,203,207, stackoverflow_formatted/24717175_0.java,111,116,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/util/TestIndexedSort.java,203,208,,F,accidental similarity by normalisation,,
sfnf,0.83,stackoverflow_formatted/5441529_0.java,5,9,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/util/TestIndexedSort.java,203,207, stackoverflow_formatted/5441529_0.java,5,10,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/util/TestIndexedSort.java,203,208,,F,accidental similarity by normalisation,,
sfnf,0.83,stackoverflow_formatted/1285180_0.java,5,9,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/util/TestIndexedSort.java,203,207, stackoverflow_formatted/1285180_0.java,5,10,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/util/TestIndexedSort.java,203,208,,F,accidental similarity by normalisation,,
sfnf,0.83,stackoverflow_formatted/23964692_1.java,6,10,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/util/TestIndexedSort.java,203,207, stackoverflow_formatted/23964692_1.java,6,11,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/util/TestIndexedSort.java,203,208,,F,accidental similarity by normalisation,,
sfnf,0.83,stackoverflow_formatted/23983499_0.java,7,11,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/util/TestIndexedSort.java,203,207, stackoverflow_formatted/23983499_0.java,7,12,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/util/TestIndexedSort.java,203,208,,F,accidental similarity by normalisation,,
sfnf,0.83,stackoverflow_formatted/1585519_2.java,33,37,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/util/TestIndexedSort.java,203,207, stackoverflow_formatted/1585519_2.java,33,38,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/util/TestIndexedSort.java,203,208,,F,accidental similarity by normalisation,,
sfnf,0.83,stackoverflow_formatted/15248123_2.java,5,9,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/util/TestIndexedSort.java,203,207, stackoverflow_formatted/15248123_2.java,5,10,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/util/TestIndexedSort.java,203,208,,F,accidental similarity by normalisation,,
sfnf,0.7,stackoverflow_formatted/23361290_0.java,75,82,hadoop-1/hadoop-1.0.0/src/test/system/java/org/apache/hadoop/hdfs/TestBalancer.java,275,284, stackoverflow_formatted/23361290_0.java,76,81,hadoop-1/hadoop-1.0.0/src/test/system/java/org/apache/hadoop/hdfs/TestBalancer.java,276,282,,F,accidental similarity by normalisation,,
