18202284_0.java,1,12,netbeans-6.9.1-201007282301/profiler.attach/src/org/netbeans/modules/profiler/attach/panels/ReviewSettingsPanelUI.java,11,71,
18202284_0.java,1,12,netbeans-6.9.1-201007282301/profiler.attach/src/org/netbeans/modules/profiler/attach/panels/SelectIntegrationTypePanelUI.java,14,101,
18202284_0.java,1,12,netbeans-6.9.1-201007282301/profiler.j2ee.jboss/src/org/netbeans/modules/profiler/j2ee/jboss/JBossIntegrationPanelUI.java,13,89,
18202284_0.java,1,12,netbeans-6.9.1-201007282301/profiler.j2ee.sunas/src/org/netbeans/modules/profiler/j2ee/sunas/SunASIntegrationPanelUI.java,43,126,
18202284_0.java,1,12,netbeans-6.9.1-201007282301/project.libraries/src/org/netbeans/modules/project/libraries/ui/LibrariesCustomizer.java,270,371,
18233591_0.java,1,11,apache-tomcat-7.0.2/apache-tomcat-7.0.2-src/java/org/apache/catalina/core/StandardContextValve.java,36,129,
18515375_0.java,1,11,eclipse_SDK/eclipse_SDK-4.3/src/src/org/apache/lucene/analysis/synonym/WordnetSynonymParser.java,56,71,
18515375_0.java,1,11,lucene-4.3.0/lucene-4.3.0/analysis/common/src/java/org/apache/lucene/analysis/synonym/WordnetSynonymParser.java,56,71,
19340685_0.java,1,17,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/main/java/org/hibernate/internal/util/collections/BoundedConcurrentHashMap.java,652,673,
19458698_0.java,1,10,apache-log4j-1.2.16/apache-log4j-1.2.16/src/main/java/org/apache/log4j/net/SocketNode.java,30,73,
19458698_0.java,1,10,apache-tomcat-7.0.2/apache-tomcat-7.0.2-src/java/org/apache/tomcat/util/net/AprEndpoint.java,398,437,
19458698_0.java,1,10,db-derby-10/db-derby-10.6.1.0-src/java/testing/org/apache/derbyTesting/functionTests/tests/lang/SQLSessionContextTest.java,198,257,
19458698_0.java,1,10,db-derby-10/db-derby-10.6.1.0-src/java/testing/org/apache/derbyTesting/functionTests/tests/lang/SQLSessionContextTest.java,258,298,
19458698_0.java,1,10,db-derby-10/db-derby-10.6.1.0-src/java/testing/org/apache/derbyTesting/functionTests/tests/lang/SQLSessionContextTest.java,299,338,
19458698_0.java,1,10,db-derby-10/db-derby-10.6.1.0-src/java/testing/org/apache/derbyTesting/functionTests/tests/lang/SQLSessionContextTest.java,339,361,
19458698_0.java,1,10,db-derby-10/db-derby-10.6.1.0-src/java/testing/org/apache/derbyTesting/functionTests/tests/lang/SQLSessionContextTest.java,385,411,
19458698_0.java,1,10,jboss-5/jboss-5.1.0.GA-src/connector/src/main/org/jboss/resource/adapter/jdbc/vendor/PostgreSQLValidConnectionChecker.java,9,29,
19458698_0.java,1,10,jboss-5/jboss-5.1.0.GA-src/varia/src/main/org/jboss/varia/scheduler/DBScheduleProvider.java,37,70,
19458698_0.java,1,10,jfreechart-1/jfreechart-1.0.13/source/org/jfree/data/jdbc/JDBCCategoryDataset.java,44,132,
19499230_0.java,1,11,eclipse_SDK/eclipse_SDK-4.3/src/src/com/ibm/icu/text/UnicodeSet.java,930,954,
19499230_0.java,1,11,eclipse_SDK/eclipse_SDK-4.3/src/src/com/ibm/icu/util/CaseInsensitiveString.java,21,41,
19499230_0.java,1,11,geotools-2/geotools-2.7-M3/modules/unsupported/caching/src/main/java/org/geotools/caching/grid/spatialindex/GridData.java,38,50,
19499230_0.java,1,11,hadoop-1/hadoop-1.0.0/src/core/org/apache/hadoop/fs/FileStatus.java,112,124,
19499230_0.java,1,11,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/main/java/org/hibernate/cache/spi/NaturalIdCacheKey.java,80,95,
19499230_0.java,1,11,iReport-3/iReport-3.7.5-src/ireport-designer/src/com/jaspersoft/ireport/designer/compiler/ExtendedJRJdtCompiler.java,83,92,
19499230_0.java,1,11,jena-2/com/hp/hpl/jena/rdf/arp/impl/ARPResource.java,41,51,
19499230_0.java,1,11,jtopen_7_1/com/ibm/as400/security/auth/ProfileHandleCredential.java,14,26,
19499230_0.java,1,11,jtopen_7_1/com/ibm/as400/security/auth/ProfileTokenCredential.java,58,70,
19499230_0.java,1,11,jtopen_7_1/com/ibm/as400/security/auth/UserProfilePrincipal.java,29,41,
19499230_0.java,1,11,pmd-4.2.5/pmd-4.2.5/src/net/sourceforge/pmd/CommonAbstractRule.java,251,268,
19499230_0.java,1,11,pmd-4.2.5/pmd-4.2.5/src/net/sourceforge/pmd/RuleSet.java,111,120,
19593472_0.java,1,12,columba-1/columba-1.0-src/src/mail/core/org/columba/mail/gui/composer/ComposerController.java,213,278,
19593472_0.java,1,12,drjava-stable-20100913-r5387-src/drjava-stable-20100913-r5387/src/src/edu/rice/cs/drjava/ui/AboutDialog.java,46,82,
19593472_0.java,1,12,drjava-stable-20100913-r5387-src/drjava-stable-20100913-r5387/src/src/edu/rice/cs/drjava/ui/AboutDialog.java,116,175,
19593472_0.java,1,12,drjava-stable-20100913-r5387-src/drjava-stable-20100913-r5387/src/src/edu/rice/cs/drjava/ui/ExternalProcessPanel.java,37,62,
19593472_0.java,1,12,findbugs-1/findbugs-1.3.9/src/java5/edu/umd/cs/findbugs/gui2/MainFrame.java,1420,1499,
19593472_0.java,1,12,freemind-src-0/freemind/freemind/view/mindmapview/EditNodeDialog.java,42,187,
19593472_0.java,1,12,ganttproject-2/ganttproject-2.0.9-src/org.ganttproject.chart.pert/src/org/ganttproject/chart/pert/ActivityOnNodePertChart.java,43,108,
19593472_0.java,1,12,geotools-2/geotools-2.7-M3/modules/unsupported/caching/src/test/java/org/geotools/caching/grid/featurecache/DemoApp.java,120,143,
19593472_0.java,1,12,jmoney-0/source/net/sf/jmoney/gui/DateComboBox.java,209,279,
19593472_0.java,1,12,netbeans-6.9.1-201007282301/core.ui/src/org/netbeans/core/ui/notifications/BalloonManager.java,173,240,
19593472_0.java,1,12,netbeans-6.9.1-201007282301/debugger.jpda.ui/src/org/netbeans/modules/debugger/jpda/ui/debugging/KeyboardPopupSwitcher.java,130,208,
19593472_0.java,1,12,netbeans-6.9.1-201007282301/deployment.deviceanywhere/src/org/netbeans/modules/deployment/deviceanywhere/DeviceChooser.java,26,112,
19593472_0.java,1,12,netbeans-6.9.1-201007282301/editor.completion/src/org/netbeans/modules/editor/completion/HTMLDocView.java,25,61,
19593472_0.java,1,12,netbeans-6.9.1-201007282301/j2ee.clientproject/src/org/netbeans/modules/j2ee/clientproject/ui/customizer/MainClassChooser.java,40,91,
19593472_0.java,1,12,netbeans-6.9.1-201007282301/j2me.cdc.project.execuiimpl/src/org/netbeans/modules/j2me/cdc/project/execuiimpl/MainClassChooserImpl.java,83,195,
19593472_0.java,1,12,netbeans-6.9.1-201007282301/java.j2seproject/src/org/netbeans/modules/java/j2seproject/ui/customizer/MainClassChooser.java,64,93,
19593472_0.java,1,12,netbeans-6.9.1-201007282301/javahelp/src/org/netbeans/modules/javahelp/BrowserDisplayer.java,40,71,
