sdnd,1,stackoverflow_formatted/23197177_1.java,14,29,geotools-16/modules/unsupported/css/src/main/java/org/geotools/styling/css/Property.java,25,51, stackoverflow_formatted/23197177_1.java,15,22,geotools-16/modules/unsupported/css/src/main/java/org/geotools/styling/css/Property.java,26,33,D,similar equals() methods
sdnd,0.9,stackoverflow_formatted/1516601_0.java,20,46,geotools-16/modules/library/main/src/main/java/org/geotools/filter/capability/SpatialCapabiltiesImpl.java,77,103, stackoverflow_formatted/1516601_0.java,19,28,geotools-16/modules/library/main/src/main/java/org/geotools/filter/capability/SpatialCapabiltiesImpl.java,76,85,D,similar equals() methods
sdnd,1,stackoverflow_formatted/19614645_1.java,16,31,geotools-16/modules/library/main/src/main/java/org/geotools/filter/capability/OperatorImpl.java,25,44, stackoverflow_formatted/19614645_1.java,17,24,geotools-16/modules/library/main/src/main/java/org/geotools/filter/capability/OperatorImpl.java,26,33,D,similar equals() methods
sdnd,0.8,stackoverflow_formatted/13435398_0.java,95,114,geotools-16/modules/unsupported/geometry/src/main/java/org/geotools/geometry/iso/primitive/SurfaceImpl.java,159,178, stackoverflow_formatted/13435398_0.java,92,103,geotools-16/modules/unsupported/geometry/src/main/java/org/geotools/geometry/iso/primitive/SurfaceImpl.java,156,167,D,similar equals() methods
sdnd,1,stackoverflow_formatted/14455624_1.java,13,31,jena-3.1.0/jena-arq/src/main/java/org/apache/jena/riot/RDFFormat.java,66,84, stackoverflow_formatted/14455624_1.java,13,21,jena-3.1.0/jena-arq/src/main/java/org/apache/jena/riot/RDFFormat.java,66,74,D,similar equals() methods
sdnd,0.8,stackoverflow_formatted/19614645_1.java,16,31,geotools-16/modules/unsupported/css/src/main/java/org/geotools/styling/css/Value.java,293,312, stackoverflow_formatted/19614645_1.java,13,24,geotools-16/modules/unsupported/css/src/main/java/org/geotools/styling/css/Value.java,290,301,D,similar equals() methods
sdnd,0.9,stackoverflow_formatted/15850476_0.java,14,40,geotools-16/modules/plugin/coverage-multidim/netcdf/src/main/java/org/geotools/imageio/netcdf/Slice2DIndex.java,46,71, stackoverflow_formatted/15850476_0.java,13,22,geotools-16/modules/plugin/coverage-multidim/netcdf/src/main/java/org/geotools/imageio/netcdf/Slice2DIndex.java,45,54,D,similar equals() methods
sdnd,0.8,stackoverflow_formatted/2265637_0.java,23,42,geotools-16/modules/library/main/src/main/java/org/geotools/filter/capability/SpatialCapabiltiesImpl.java,77,103, stackoverflow_formatted/2265637_0.java,20,31,geotools-16/modules/library/main/src/main/java/org/geotools/filter/capability/SpatialCapabiltiesImpl.java,74,85,D,similar equals() methods
sdnd,1,stackoverflow_formatted/15095000_0.java,21,36,geotools-16/modules/unsupported/css/src/main/java/org/geotools/styling/css/Directive.java,30,56, stackoverflow_formatted/15095000_0.java,21,29,geotools-16/modules/unsupported/css/src/main/java/org/geotools/styling/css/Directive.java,30,38,D,similar equals() methods
sdnd,0.8,stackoverflow_formatted/16688737_0.java,21,40,jena-3.1.0/jena-tdb/src/main/java/org/apache/jena/tdb/base/file/Location.java,169,190, stackoverflow_formatted/16688737_0.java,18,29,jena-3.1.0/jena-tdb/src/main/java/org/apache/jena/tdb/base/file/Location.java,166,177,D,similar equals() methods
